[31-May-2008 18:44:02] PHP Warning:  imagesx(): supplied argument is not a valid Image resource in /www/htdocs/w0066545/game/bilder.php on line 39
[31-May-2008 18:44:02] PHP Warning:  imagestring(): supplied argument is not a valid Image resource in /www/htdocs/w0066545/game/bilder.php on line 52
[31-May-2008 18:44:02] PHP Warning:  imagepng(): supplied argument is not a valid Image resource in /www/htdocs/w0066545/game/bilder.php on line 68
[31-May-2008 18:44:02] PHP Warning:  imagedestroy(): supplied argument is not a valid Image resource in /www/htdocs/w0066545/game/bilder.php on line 69
[31-May-2008 19:03:46] PHP Warning:  mysql_fetch_array(): supplied argument is not a valid MySQL result resource in /www/htdocs/w0066545/game/flab.php on line 32
[31-May-2008 19:04:02] PHP Warning:  mysql_fetch_array(): supplied argument is not a valid MySQL result resource in /www/htdocs/w0066545/game/flab.php on line 32
[31-May-2008 19:06:29] PHP Warning:  mysql_fetch_array(): supplied argument is not a valid MySQL result resource in /www/htdocs/w0066545/game/flab.php on line 32
[31-May-2008 19:06:33] PHP Warning:  mysql_fetch_array(): supplied argument is not a valid MySQL result resource in /www/htdocs/w0066545/game/flab.php on line 32
[31-May-2008 21:54:30] PHP Warning:  mysql_fetch_array(): supplied argument is not a valid MySQL result resource in /www/htdocs/w0066545/game/flab.php on line 32
[31-May-2008 21:54:32] PHP Warning:  mysql_fetch_array(): supplied argument is not a valid MySQL result resource in /www/htdocs/w0066545/game/flab.php on line 32
[31-May-2008 22:06:08] PHP Warning:  mysql_fetch_array(): supplied argument is not a valid MySQL result resource in /www/htdocs/w0066545/game/flab.php on line 32
[31-May-2008 22:25:52] PHP Warning:  mysql_fetch_array(): supplied argument is not a valid MySQL result resource in /www/htdocs/w0066545/game/flab.php on line 32
[31-May-2008 23:39:26] PHP Warning:  mysql_fetch_array(): supplied argument is not a valid MySQL result resource in /www/htdocs/w0066545/game/flab.php on line 32
[31-May-2008 23:42:01] PHP Warning:  mysql_fetch_array(): supplied argument is not a valid MySQL result resource in /www/htdocs/w0066545/game/flab.php on line 32
[31-May-2008 23:47:36] PHP Warning:  mysql_fetch_array(): supplied argument is not a valid MySQL result resource in /www/htdocs/w0066545/game/flab.php on line 32
[31-May-2008 23:47:37] PHP Warning:  mysql_fetch_array(): supplied argument is not a valid MySQL result resource in /www/htdocs/w0066545/game/flab.php on line 32
[01-Jun-2008 05:24:09] PHP Warning:  mysql_fetch_array(): supplied argument is not a valid MySQL result resource in /www/htdocs/w0066545/game/flab.php on line 32
[01-Jun-2008 05:24:20] PHP Warning:  mysql_fetch_array(): supplied argument is not a valid MySQL result resource in /www/htdocs/w0066545/game/flab.php on line 32
[01-Jun-2008 05:24:21] PHP Warning:  mysql_fetch_array(): supplied argument is not a valid MySQL result resource in /www/htdocs/w0066545/game/flab.php on line 32
[01-Jun-2008 07:52:32] PHP Warning:  mysql_fetch_array(): supplied argument is not a valid MySQL result resource in /www/htdocs/w0066545/game/flab.php on line 32
[01-Jun-2008 07:52:51] PHP Warning:  mysql_fetch_array(): supplied argument is not a valid MySQL result resource in /www/htdocs/w0066545/game/flab.php on line 32
[01-Jun-2008 09:54:22] PHP Warning:  mysql_fetch_array(): supplied argument is not a valid MySQL result resource in /www/htdocs/w0066545/game/flab.php on line 32
[01-Jun-2008 09:54:29] PHP Warning:  mysql_fetch_array(): supplied argument is not a valid MySQL result resource in /www/htdocs/w0066545/game/flab.php on line 32
[01-Jun-2008 10:27:19] PHP Warning:  mysql_fetch_array(): supplied argument is not a valid MySQL result resource in /www/htdocs/w0066545/game/flab.php on line 32
[01-Jun-2008 11:15:36] PHP Warning:  getimagesize(images/reniav.jpg) [<a href='function.getimagesize'>function.getimagesize</a>]: failed to open stream: No such file or directory in /www/htdocs/w0066545/game/upload.php on line 17
[01-Jun-2008 11:15:36] PHP Warning:  Division by zero in /www/htdocs/w0066545/game/upload.php on line 23
[01-Jun-2008 11:15:36] PHP Warning:  imagecreatetruecolor() [<a href='function.imagecreatetruecolor'>function.imagecreatetruecolor</a>]: Invalid image dimensions in /www/htdocs/w0066545/game/upload.php on line 24
[01-Jun-2008 11:15:36] PHP Warning:  imagecreatefromjpeg(images/reniav.jpg) [<a href='function.imagecreatefromjpeg'>function.imagecreatefromjpeg</a>]: failed to open stream: No such file or directory in /www/htdocs/w0066545/game/upload.php on line 25
[01-Jun-2008 11:15:36] PHP Warning:  imagecopyresampled(): supplied argument is not a valid Image resource in /www/htdocs/w0066545/game/upload.php on line 26
[01-Jun-2008 11:15:36] PHP Warning:  imagejpeg(): supplied argument is not a valid Image resource in /www/htdocs/w0066545/game/upload.php on line 28
[01-Jun-2008 11:15:36] PHP Warning:  getimagesize(images/reniav.jpg) [<a href='function.getimagesize'>function.getimagesize</a>]: failed to open stream: No such file or directory in /www/htdocs/w0066545/game/upload.php on line 33
[01-Jun-2008 11:15:36] PHP Warning:  Division by zero in /www/htdocs/w0066545/game/upload.php on line 39
[01-Jun-2008 11:15:36] PHP Warning:  imagecreatetruecolor() [<a href='function.imagecreatetruecolor'>function.imagecreatetruecolor</a>]: Invalid image dimensions in /www/htdocs/w0066545/game/upload.php on line 40
[01-Jun-2008 11:15:36] PHP Warning:  imagecreatefromjpeg(images/reniav.jpg) [<a href='function.imagecreatefromjpeg'>function.imagecreatefromjpeg</a>]: failed to open stream: No such file or directory in /www/htdocs/w0066545/game/upload.php on line 41
[01-Jun-2008 11:15:36] PHP Warning:  imagecopyresampled(): supplied argument is not a valid Image resource in /www/htdocs/w0066545/game/upload.php on line 42
[01-Jun-2008 11:15:36] PHP Warning:  imagejpeg(): supplied argument is not a valid Image resource in /www/htdocs/w0066545/game/upload.php on line 44
[01-Jun-2008 11:32:13] PHP Parse error:  syntax error, unexpected '<' in /www/htdocs/w0066545/game/option.php on line 108
[01-Jun-2008 11:32:48] PHP Parse error:  syntax error, unexpected T_STRING, expecting ',' or ';' in /www/htdocs/w0066545/game/option.php on line 108
[01-Jun-2008 11:34:16] PHP Warning:  mysql_query() [<a href='function.mysql-query'>function.mysql-query</a>]: Access denied for user 'wwwrun'@'localhost' (using password: NO) in /www/htdocs/w0066545/game/option.php on line 55
[01-Jun-2008 11:34:16] PHP Warning:  mysql_query() [<a href='function.mysql-query'>function.mysql-query</a>]: A link to the server could not be established in /www/htdocs/w0066545/game/option.php on line 55
[01-Jun-2008 11:52:51] PHP Parse error:  syntax error, unexpected T_ECHO, expecting ',' or ';' in /www/htdocs/w0066545/game/option.php on line 108
[01-Jun-2008 11:54:02] PHP Parse error:  syntax error, unexpected T_ECHO, expecting ',' or ';' in /www/htdocs/w0066545/game/option.php on line 108
[01-Jun-2008 11:54:03] PHP Parse error:  syntax error, unexpected T_ECHO, expecting ',' or ';' in /www/htdocs/w0066545/game/option.php on line 108
[01-Jun-2008 11:54:07] PHP Parse error:  syntax error, unexpected T_ECHO, expecting ',' or ';' in /www/htdocs/w0066545/game/option.php on line 108
[01-Jun-2008 11:54:48] PHP Parse error:  syntax error, unexpected T_ECHO, expecting ',' or ';' in /www/htdocs/w0066545/game/option.php on line 108
[01-Jun-2008 11:54:48] PHP Parse error:  syntax error, unexpected T_ECHO, expecting ',' or ';' in /www/htdocs/w0066545/game/option.php on line 108
[01-Jun-2008 11:54:49] PHP Parse error:  syntax error, unexpected T_ECHO, expecting ',' or ';' in /www/htdocs/w0066545/game/option.php on line 108
[01-Jun-2008 11:54:50] PHP Parse error:  syntax error, unexpected T_ECHO, expecting ',' or ';' in /www/htdocs/w0066545/game/option.php on line 108
[01-Jun-2008 11:54:51] PHP Parse error:  syntax error, unexpected T_ECHO, expecting ',' or ';' in /www/htdocs/w0066545/game/option.php on line 108
[01-Jun-2008 13:03:30] PHP Warning:  imagecreatefromjpeg() [<a href='function.imagecreatefromjpeg'>function.imagecreatefromjpeg</a>]: gd-jpeg: JPEG library reports unrecoverable error:  in /www/htdocs/w0066545/game/bilder.php on line 8
[01-Jun-2008 13:03:31] PHP Warning:  imagecreatefromjpeg() [<a href='function.imagecreatefromjpeg'>function.imagecreatefromjpeg</a>]: 'wuste.png' is not a valid JPEG file in /www/htdocs/w0066545/game/bilder.php on line 8
[01-Jun-2008 13:03:31] PHP Warning:  imagecolorallocate(): supplied argument is not a valid Image resource in /www/htdocs/w0066545/game/bilder.php on line 31
[01-Jun-2008 13:03:31] PHP Warning:  imagesy(): supplied argument is not a valid Image resource in /www/htdocs/w0066545/game/bilder.php on line 37
[01-Jun-2008 13:03:31] PHP Warning:  imagesx(): supplied argument is not a valid Image resource in /www/htdocs/w0066545/game/bilder.php on line 39
[01-Jun-2008 13:03:31] PHP Warning:  imagestring(): supplied argument is not a valid Image resource in /www/htdocs/w0066545/game/bilder.php on line 52
[01-Jun-2008 13:03:31] PHP Warning:  imagepng(): supplied argument is not a valid Image resource in /www/htdocs/w0066545/game/bilder.php on line 68
[01-Jun-2008 13:03:31] PHP Warning:  imagedestroy(): supplied argument is not a valid Image resource in /www/htdocs/w0066545/game/bilder.php on line 69
[01-Jun-2008 13:03:50] PHP Warning:  imagecreatefromjpeg() [<a href='function.imagecreatefromjpeg'>function.imagecreatefromjpeg</a>]: gd-jpeg: JPEG library reports unrecoverable error:  in /www/htdocs/w0066545/game/bilder.php on line 8
[01-Jun-2008 13:03:50] PHP Warning:  imagecreatefromjpeg() [<a href='function.imagecreatefromjpeg'>function.imagecreatefromjpeg</a>]: 'wuste.png' is not a valid JPEG file in /www/htdocs/w0066545/game/bilder.php on line 8
[01-Jun-2008 13:03:50] PHP Warning:  imagecolorallocate(): supplied argument is not a valid Image resource in /www/htdocs/w0066545/game/bilder.php on line 31
[01-Jun-2008 13:03:50] PHP Warning:  imagesy(): supplied argument is not a valid Image resource in /www/htdocs/w0066545/game/bilder.php on line 37
[01-Jun-2008 13:03:50] PHP Warning:  imagesx(): supplied argument is not a valid Image resource in /www/htdocs/w0066545/game/bilder.php on line 39
[01-Jun-2008 13:03:50] PHP Warning:  imagestring(): supplied argument is not a valid Image resource in /www/htdocs/w0066545/game/bilder.php on line 52
[01-Jun-2008 13:03:50] PHP Warning:  imagepng(): supplied argument is not a valid Image resource in /www/htdocs/w0066545/game/bilder.php on line 68
[01-Jun-2008 13:03:50] PHP Warning:  imagedestroy(): supplied argument is not a valid Image resource in /www/htdocs/w0066545/game/bilder.php on line 69
[01-Jun-2008 13:05:09] PHP Warning:  imagecreatefromjpeg() [<a href='function.imagecreatefromjpeg'>function.imagecreatefromjpeg</a>]: gd-jpeg: JPEG library reports unrecoverable error:  in /www/htdocs/w0066545/game/option.php on line 36
[01-Jun-2008 13:05:09] PHP Warning:  imagecreatefromjpeg() [<a href='function.imagecreatefromjpeg'>function.imagecreatefromjpeg</a>]: 'avatar/Pentagramm.gif' is not a valid JPEG file in /www/htdocs/w0066545/game/option.php on line 36
[01-Jun-2008 13:05:09] PHP Warning:  imagecopyresampled(): supplied argument is not a valid Image resource in /www/htdocs/w0066545/game/option.php on line 37
[01-Jun-2008 14:24:30] PHP Warning:  imagecreatefromjpeg() [<a href='function.imagecreatefromjpeg'>function.imagecreatefromjpeg</a>]: gd-jpeg: JPEG library reports unrecoverable error:  in /www/htdocs/w0066545/game/bilder.php on line 8
[01-Jun-2008 14:24:30] PHP Warning:  imagecreatefromjpeg() [<a href='function.imagecreatefromjpeg'>function.imagecreatefromjpeg</a>]: 'wuste.png' is not a valid JPEG file in /www/htdocs/w0066545/game/bilder.php on line 8
[01-Jun-2008 14:24:30] PHP Warning:  imagecolorallocate(): supplied argument is not a valid Image resource in /www/htdocs/w0066545/game/bilder.php on line 31
[01-Jun-2008 14:24:30] PHP Warning:  imagesy(): supplied argument is not a valid Image resource in /www/htdocs/w0066545/game/bilder.php on line 37
[01-Jun-2008 14:24:30] PHP Warning:  imagesx(): supplied argument is not a valid Image resource in /www/htdocs/w0066545/game/bilder.php on line 39
[01-Jun-2008 14:24:30] PHP Warning:  imagestring(): supplied argument is not a valid Image resource in /www/htdocs/w0066545/game/bilder.php on line 52
[01-Jun-2008 14:24:30] PHP Warning:  imagepng(): supplied argument is not a valid Image resource in /www/htdocs/w0066545/game/bilder.php on line 68
[01-Jun-2008 14:24:30] PHP Warning:  imagedestroy(): supplied argument is not a valid Image resource in /www/htdocs/w0066545/game/bilder.php on line 69
[01-Jun-2008 14:24:39] PHP Warning:  imagecreatefromjpeg() [<a href='function.imagecreatefromjpeg'>function.imagecreatefromjpeg</a>]: gd-jpeg: JPEG library reports unrecoverable error:  in /www/htdocs/w0066545/game/bilder.php on line 8
[01-Jun-2008 14:24:39] PHP Warning:  imagecreatefromjpeg() [<a href='function.imagecreatefromjpeg'>function.imagecreatefromjpeg</a>]: 'wuste.png' is not a valid JPEG file in /www/htdocs/w0066545/game/bilder.php on line 8
[01-Jun-2008 14:24:39] PHP Warning:  imagecolorallocate(): supplied argument is not a valid Image resource in /www/htdocs/w0066545/game/bilder.php on line 31
[01-Jun-2008 14:24:39] PHP Warning:  imagesy(): supplied argument is not a valid Image resource in /www/htdocs/w0066545/game/bilder.php on line 37
[01-Jun-2008 14:24:39] PHP Warning:  imagesx(): supplied argument is not a valid Image resource in /www/htdocs/w0066545/game/bilder.php on line 39
[01-Jun-2008 14:24:39] PHP Warning:  imagestring(): supplied argument is not a valid Image resource in /www/htdocs/w0066545/game/bilder.php on line 52
[01-Jun-2008 14:24:39] PHP Warning:  imagepng(): supplied argument is not a valid Image resource in /www/htdocs/w0066545/game/bilder.php on line 68
[01-Jun-2008 14:24:39] PHP Warning:  imagedestroy(): supplied argument is not a valid Image resource in /www/htdocs/w0066545/game/bilder.php on line 69
[01-Jun-2008 14:25:00] PHP Warning:  imagecreatefromjpeg() [<a href='function.imagecreatefromjpeg'>function.imagecreatefromjpeg</a>]: gd-jpeg: JPEG library reports unrecoverable error:  in /www/htdocs/w0066545/game/bilder.php on line 8
[01-Jun-2008 14:25:00] PHP Warning:  imagecreatefromjpeg() [<a href='function.imagecreatefromjpeg'>function.imagecreatefromjpeg</a>]: 'wuste.png' is not a valid JPEG file in /www/htdocs/w0066545/game/bilder.php on line 8
[01-Jun-2008 14:25:00] PHP Warning:  imagecolorallocate(): supplied argument is not a valid Image resource in /www/htdocs/w0066545/game/bilder.php on line 31
[01-Jun-2008 14:25:00] PHP Warning:  imagesy(): supplied argument is not a valid Image resource in /www/htdocs/w0066545/game/bilder.php on line 37
[01-Jun-2008 14:25:00] PHP Warning:  imagesx(): supplied argument is not a valid Image resource in /www/htdocs/w0066545/game/bilder.php on line 39
[01-Jun-2008 14:25:00] PHP Warning:  imagestring(): supplied argument is not a valid Image resource in /www/htdocs/w0066545/game/bilder.php on line 52
[01-Jun-2008 14:25:00] PHP Warning:  imagepng(): supplied argument is not a valid Image resource in /www/htdocs/w0066545/game/bilder.php on line 68
[01-Jun-2008 14:25:00] PHP Warning:  imagedestroy(): supplied argument is not a valid Image resource in /www/htdocs/w0066545/game/bilder.php on line 69
[01-Jun-2008 16:27:19] PHP Parse error:  syntax error, unexpected ')' in /www/htdocs/w0066545/game/base.php on line 16
[01-Jun-2008 20:05:41] PHP Warning:  imagecreatefromjpeg() [<a href='function.imagecreatefromjpeg'>function.imagecreatefromjpeg</a>]: gd-jpeg: JPEG library reports unrecoverable error:  in /www/htdocs/w0066545/game/option.php on line 45
[01-Jun-2008 20:05:41] PHP Warning:  imagecreatefromjpeg() [<a href='function.imagecreatefromjpeg'>function.imagecreatefromjpeg</a>]: 'avatar/nod.gif' is not a valid JPEG file in /www/htdocs/w0066545/game/option.php on line 45
[01-Jun-2008 20:05:41] PHP Warning:  imagecopyresampled(): supplied argument is not a valid Image resource in /www/htdocs/w0066545/game/option.php on line 46
[01-Jun-2008 20:07:05] PHP Warning:  imagecreatefromjpeg() [<a href='function.imagecreatefromjpeg'>function.imagecreatefromjpeg</a>]: gd-jpeg: JPEG library reports unrecoverable error:  in /www/htdocs/w0066545/game/option.php on line 45
[01-Jun-2008 20:07:05] PHP Warning:  imagecreatefromjpeg() [<a href='function.imagecreatefromjpeg'>function.imagecreatefromjpeg</a>]: 'avatar/nod.gif' is not a valid JPEG file in /www/htdocs/w0066545/game/option.php on line 45
[01-Jun-2008 20:07:05] PHP Warning:  imagecopyresampled(): supplied argument is not a valid Image resource in /www/htdocs/w0066545/game/option.php on line 46
[01-Jun-2008 22:52:45] PHP Warning:  session_start() [<a href='function.session-start'>function.session-start</a>]: Cannot send session cache limiter - headers already sent (output started at /www/htdocs/w0066545/game/login.php:26) in /www/htdocs/w0066545/game/head.php on line 2
[02-Jun-2008 00:31:35] PHP Warning:  Division by zero in /www/htdocs/w0066545/game/schiffe.php on line 778
[02-Jun-2008 00:31:35] PHP Warning:  Division by zero in /www/htdocs/w0066545/game/schiffe.php on line 778
[02-Jun-2008 00:31:42] PHP Warning:  Division by zero in /www/htdocs/w0066545/game/schiffe.php on line 778
[02-Jun-2008 00:31:42] PHP Warning:  Division by zero in /www/htdocs/w0066545/game/schiffe.php on line 778
[02-Jun-2008 00:31:44] PHP Warning:  Division by zero in /www/htdocs/w0066545/game/schiffe.php on line 778
[02-Jun-2008 00:31:44] PHP Warning:  Division by zero in /www/htdocs/w0066545/game/schiffe.php on line 778
[02-Jun-2008 00:31:46] PHP Warning:  Division by zero in /www/htdocs/w0066545/game/schiffe.php on line 778
[02-Jun-2008 00:31:46] PHP Warning:  Division by zero in /www/htdocs/w0066545/game/schiffe.php on line 778
[02-Jun-2008 00:31:50] PHP Warning:  Division by zero in /www/htdocs/w0066545/game/schiffe.php on line 778
[02-Jun-2008 00:31:50] PHP Warning:  Division by zero in /www/htdocs/w0066545/game/schiffe.php on line 778
[02-Jun-2008 00:32:07] PHP Warning:  Division by zero in /www/htdocs/w0066545/game/schiffe.php on line 778
[02-Jun-2008 00:32:07] PHP Warning:  Division by zero in /www/htdocs/w0066545/game/schiffe.php on line 778
[02-Jun-2008 00:32:08] PHP Warning:  Division by zero in /www/htdocs/w0066545/game/schiffe.php on line 778
[02-Jun-2008 00:32:08] PHP Warning:  Division by zero in /www/htdocs/w0066545/game/schiffe.php on line 778
[02-Jun-2008 00:32:09] PHP Warning:  Division by zero in /www/htdocs/w0066545/game/schiffe.php on line 778
[02-Jun-2008 00:32:09] PHP Warning:  Division by zero in /www/htdocs/w0066545/game/schiffe.php on line 778
[02-Jun-2008 00:35:39] PHP Warning:  Division by zero in /www/htdocs/w0066545/game/schiffe.php on line 778
[02-Jun-2008 00:35:39] PHP Warning:  Division by zero in /www/htdocs/w0066545/game/schiffe.php on line 778
[02-Jun-2008 00:35:42] PHP Warning:  Division by zero in /www/htdocs/w0066545/game/schiffe.php on line 778
[02-Jun-2008 00:35:42] PHP Warning:  Division by zero in /www/htdocs/w0066545/game/schiffe.php on line 778
[02-Jun-2008 00:35:43] PHP Warning:  Division by zero in /www/htdocs/w0066545/game/schiffe.php on line 778
[02-Jun-2008 00:35:43] PHP Warning:  Division by zero in /www/htdocs/w0066545/game/schiffe.php on line 778
[02-Jun-2008 00:51:37] PHP Fatal error:  Cannot redeclare isonline() (previously declared in /www/htdocs/w0066545/game/connect.php:12) in /www/htdocs/w0066545/game/connect.php on line 21
[02-Jun-2008 00:56:40] PHP Fatal error:  Cannot redeclare isonline() (previously declared in /www/htdocs/w0066545/game/connect.php:12) in /www/htdocs/w0066545/game/connect.php on line 21
[02-Jun-2008 01:25:17] PHP Warning:  mysql_fetch_array(): supplied argument is not a valid MySQL result resource in /www/htdocs/w0066545/game/vertraginfo.php on line 15
[02-Jun-2008 01:25:17] PHP Warning:  mysql_fetch_array(): supplied argument is not a valid MySQL result resource in /www/htdocs/w0066545/game/vertraginfo.php on line 20
[02-Jun-2008 01:27:21] PHP Parse error:  syntax error, unexpected ')' in /www/htdocs/w0066545/game/vertraginfo.php on line 21
[02-Jun-2008 01:28:59] PHP Warning:  mysql_fetch_array(): supplied argument is not a valid MySQL result resource in /www/htdocs/w0066545/game/vertrag.php on line 22
[02-Jun-2008 06:47:12] PHP Warning:  imagecreatefromjpeg() [<a href='function.imagecreatefromjpeg'>function.imagecreatefromjpeg</a>]: gd-jpeg: JPEG library reports unrecoverable error:  in /www/htdocs/w0066545/game/bilder.php on line 8
[02-Jun-2008 06:47:12] PHP Warning:  imagecreatefromjpeg() [<a href='function.imagecreatefromjpeg'>function.imagecreatefromjpeg</a>]: 'wuste.png' is not a valid JPEG file in /www/htdocs/w0066545/game/bilder.php on line 8
[02-Jun-2008 06:47:12] PHP Warning:  imagecolorallocate(): supplied argument is not a valid Image resource in /www/htdocs/w0066545/game/bilder.php on line 31
[02-Jun-2008 06:47:12] PHP Warning:  imagesy(): supplied argument is not a valid Image resource in /www/htdocs/w0066545/game/bilder.php on line 37
[02-Jun-2008 06:47:12] PHP Warning:  imagesx(): supplied argument is not a valid Image resource in /www/htdocs/w0066545/game/bilder.php on line 39
[02-Jun-2008 06:47:12] PHP Warning:  imagestring(): supplied argument is not a valid Image resource in /www/htdocs/w0066545/game/bilder.php on line 52
[02-Jun-2008 06:47:12] PHP Warning:  imagepng(): supplied argument is not a valid Image resource in /www/htdocs/w0066545/game/bilder.php on line 68
[02-Jun-2008 06:47:12] PHP Warning:  imagedestroy(): supplied argument is not a valid Image resource in /www/htdocs/w0066545/game/bilder.php on line 69
[02-Jun-2008 06:47:25] PHP Warning:  imagecreatefromjpeg() [<a href='function.imagecreatefromjpeg'>function.imagecreatefromjpeg</a>]: gd-jpeg: JPEG library reports unrecoverable error:  in /www/htdocs/w0066545/game/bilder.php on line 8
[02-Jun-2008 06:47:25] PHP Warning:  imagecreatefromjpeg() [<a href='function.imagecreatefromjpeg'>function.imagecreatefromjpeg</a>]: 'wuste.png' is not a valid JPEG file in /www/htdocs/w0066545/game/bilder.php on line 8
[02-Jun-2008 06:47:25] PHP Warning:  imagecolorallocate(): supplied argument is not a valid Image resource in /www/htdocs/w0066545/game/bilder.php on line 31
[02-Jun-2008 06:47:25] PHP Warning:  imagesy(): supplied argument is not a valid Image resource in /www/htdocs/w0066545/game/bilder.php on line 37
[02-Jun-2008 06:47:25] PHP Warning:  imagesx(): supplied argument is not a valid Image resource in /www/htdocs/w0066545/game/bilder.php on line 39
[02-Jun-2008 06:47:25] PHP Warning:  imagestring(): supplied argument is not a valid Image resource in /www/htdocs/w0066545/game/bilder.php on line 52
[02-Jun-2008 06:47:25] PHP Warning:  imagepng(): supplied argument is not a valid Image resource in /www/htdocs/w0066545/game/bilder.php on line 68
[02-Jun-2008 06:47:25] PHP Warning:  imagedestroy(): supplied argument is not a valid Image resource in /www/htdocs/w0066545/game/bilder.php on line 69
[02-Jun-2008 12:20:33] PHP Warning:  imagecreatefromjpeg() [<a href='function.imagecreatefromjpeg'>function.imagecreatefromjpeg</a>]: gd-jpeg: JPEG library reports unrecoverable error:  in /www/htdocs/w0066545/game/bilder.php on line 8
[02-Jun-2008 12:20:33] PHP Warning:  imagecreatefromjpeg() [<a href='function.imagecreatefromjpeg'>function.imagecreatefromjpeg</a>]: 'wuste.png' is not a valid JPEG file in /www/htdocs/w0066545/game/bilder.php on line 8
[02-Jun-2008 12:20:33] PHP Warning:  imagecolorallocate(): supplied argument is not a valid Image resource in /www/htdocs/w0066545/game/bilder.php on line 31
[02-Jun-2008 12:20:33] PHP Warning:  imagesy(): supplied argument is not a valid Image resource in /www/htdocs/w0066545/game/bilder.php on line 37
[02-Jun-2008 12:20:33] PHP Warning:  imagesx(): supplied argument is not a valid Image resource in /www/htdocs/w0066545/game/bilder.php on line 39
[02-Jun-2008 12:20:33] PHP Warning:  imagestring(): supplied argument is not a valid Image resource in /www/htdocs/w0066545/game/bilder.php on line 52
[02-Jun-2008 12:20:33] PHP Warning:  imagepng(): supplied argument is not a valid Image resource in /www/htdocs/w0066545/game/bilder.php on line 68
[02-Jun-2008 12:20:33] PHP Warning:  imagedestroy(): supplied argument is not a valid Image resource in /www/htdocs/w0066545/game/bilder.php on line 69
[02-Jun-2008 12:45:28] PHP Warning:  imagecreatefromjpeg() [<a href='function.imagecreatefromjpeg'>function.imagecreatefromjpeg</a>]: gd-jpeg: JPEG library reports unrecoverable error:  in /www/htdocs/w0066545/game/bilder.php on line 8
[02-Jun-2008 12:45:28] PHP Warning:  imagecreatefromjpeg() [<a href='function.imagecreatefromjpeg'>function.imagecreatefromjpeg</a>]: 'wuste.png' is not a valid JPEG file in /www/htdocs/w0066545/game/bilder.php on line 8
[02-Jun-2008 12:45:28] PHP Warning:  imagecolorallocate(): supplied argument is not a valid Image resource in /www/htdocs/w0066545/game/bilder.php on line 31
[02-Jun-2008 12:45:28] PHP Warning:  imagesy(): supplied argument is not a valid Image resource in /www/htdocs/w0066545/game/bilder.php on line 37
[02-Jun-2008 12:45:28] PHP Warning:  imagesx(): supplied argument is not a valid Image resource in /www/htdocs/w0066545/game/bilder.php on line 39
[02-Jun-2008 12:45:28] PHP Warning:  imagestring(): supplied argument is not a valid Image resource in /www/htdocs/w0066545/game/bilder.php on line 52
[02-Jun-2008 12:45:28] PHP Warning:  imagepng(): supplied argument is not a valid Image resource in /www/htdocs/w0066545/game/bilder.php on line 68
[02-Jun-2008 12:45:28] PHP Warning:  imagedestroy(): supplied argument is not a valid Image resource in /www/htdocs/w0066545/game/bilder.php on line 69
[02-Jun-2008 14:42:06] PHP Fatal error:  Cannot redeclare isonline() (previously declared in /www/htdocs/w0066545/game/connect.php:12) in /www/htdocs/w0066545/game/connect.php on line 21
[02-Jun-2008 14:42:20] PHP Fatal error:  Cannot redeclare isonline() (previously declared in /www/htdocs/w0066545/game/connect.php:12) in /www/htdocs/w0066545/game/connect.php on line 21
[02-Jun-2008 14:42:30] PHP Fatal error:  Cannot redeclare isonline() (previously declared in /www/htdocs/w0066545/game/connect.php:12) in /www/htdocs/w0066545/game/connect.php on line 21
[02-Jun-2008 14:48:56] PHP Fatal error:  Cannot redeclare isonline() (previously declared in /www/htdocs/w0066545/game/connect.php:12) in /www/htdocs/w0066545/game/connect.php on line 21
[02-Jun-2008 14:49:18] PHP Fatal error:  Cannot redeclare isonline() (previously declared in /www/htdocs/w0066545/game/connect.php:12) in /www/htdocs/w0066545/game/connect.php on line 21
[02-Jun-2008 14:49:36] PHP Fatal error:  Cannot redeclare isonline() (previously declared in /www/htdocs/w0066545/game/connect.php:12) in /www/htdocs/w0066545/game/connect.php on line 21
[02-Jun-2008 15:09:09] PHP Fatal error:  Cannot redeclare isonline() (previously declared in /www/htdocs/w0066545/game/connect.php:12) in /www/htdocs/w0066545/game/connect.php on line 21
[02-Jun-2008 15:10:05] PHP Fatal error:  Cannot redeclare isonline() (previously declared in /www/htdocs/w0066545/game/connect.php:12) in /www/htdocs/w0066545/game/connect.php on line 21
[02-Jun-2008 15:10:08] PHP Fatal error:  Cannot redeclare isonline() (previously declared in /www/htdocs/w0066545/game/connect.php:12) in /www/htdocs/w0066545/game/connect.php on line 21
[02-Jun-2008 15:19:40] PHP Fatal error:  Cannot redeclare isonline() (previously declared in /www/htdocs/w0066545/game/connect.php:12) in /www/htdocs/w0066545/game/connect.php on line 21
[02-Jun-2008 15:34:46] PHP Fatal error:  Cannot redeclare isonline() (previously declared in /www/htdocs/w0066545/game/connect.php:12) in /www/htdocs/w0066545/game/connect.php on line 21
[02-Jun-2008 23:22:23] PHP Warning:  imagecreatefromjpeg() [<a href='function.imagecreatefromjpeg'>function.imagecreatefromjpeg</a>]: gd-jpeg: JPEG library reports unrecoverable error:  in /www/htdocs/w0066545/game/bilder.php on line 8
[02-Jun-2008 23:22:23] PHP Warning:  imagecreatefromjpeg() [<a href='function.imagecreatefromjpeg'>function.imagecreatefromjpeg</a>]: 'wuste.png' is not a valid JPEG file in /www/htdocs/w0066545/game/bilder.php on line 8
